Created on 04-08-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-02-19,ETHUSD,916,956.97,915,940.64,18687.1,17572905.73
2018-02-18,ETHUSD,975.75,983.85,911.12,916,37672.95,35546375.82
2018-02-17,ETHUSD,940.98,977.1,936.84,975.75,23599.56,22738078.55
2018-02-16,ETHUSD,929.03,950,907.75,940.98,22756.6,21163995.79
2018-02-15,ETHUSD,920.56,950.85,905.99,929.03,41344.84,38454601.14
2018-02-14,ETHUSD,839.52,923.98,839.52,920.56,45026.76,39963339.67
2018-02-13,ETHUSD,864.53,869.35,821.95,839.52,33521.89,28173705.4
2018-02-12,ETHUSD,809.09,876.61,809.09,864.53,39874.75,34072756.96
2018-02-11,ETHUSD,850,858.09,778.33,809.09,40188.4,32833868.87
2018-02-10,ETHUSD,878.6,910,808.8,850,67660.12,58208884.16
2018-02-09,ETHUSD,813,883.47,780,878.6,73241.57,61015139.69
2018-02-08,ETHUSD,748.54,844.98,747,813,69589.17,56107035.69
2018-02-07,ETHUSD,783.2,864,713.08,748.54,105721.75,83980222.93
2018-02-06,ETHUSD,687.15,807.65,556,783.2,235423.44,157354955.12
2018-02-05,ETHUSD,823.56,858.99,622.55,687.15,167430.21,121940748.88
2018-02-04,ETHUSD,965.53,966.9,782,823.56,63520.04,54439800.98
2018-02-03,ETHUSD,910,995.71,831.71,965.53,54819.46,50872345.67
2018-02-02,ETHUSD,1020.09,1024.74,734.84,910,182716.63,162060444.49
2018-02-01,ETHUSD,1105.3,1149.5,941,1020.09,105413.28,111728220.65
2018-01-31,ETHUSD,1055.14,1119.6,1011,1105.3,46993.94,50449172.03
2018-01-30,ETHUSD,1166,1172,1018.54,1055.14,71644.78,78629726.95
2018-01-29,ETHUSD,1221.94,1234,1122.01,1166,39395.08,46249416.41
2018-01-28,ETHUSD,1105.5,1228,1100.02,1221.94,59543.37,70151940.63
2018-01-27,ETHUSD,1051.07,1120.5,1033.5,1105.5,37348.7,40431533.07
2018-01-26,ETHUSD,1048,1079.95,982,1051.07,70422.58,72403218.16
2018-01-25,ETHUSD,1063.77,1107.67,1000.01,1048,52299.91,55314645.3
2018-01-24,ETHUSD,985.96,1067,957.9,1063.77,41554.95,42313521.4
2018-01-23,ETHUSD,1000.5,1025,910,985.96,44162.7,43427522.15
2018-01-22,ETHUSD,1049.1,1090.99,913.24,1000.5,47938.98,47654892.94
2018-01-21,ETHUSD,1157.78,1158,925.11,1049.1,33431.56,35759547.06
2018-01-20,ETHUSD,1048,1167.37,1042.15,1157.78,32240.74,36237662.7
2018-01-19,ETHUSD,1023.43,1105,995,1048,35978.83,37710005.18
2018-01-18,ETHUSD,1019.97,1115,964,1023.43,55435.74,58121028.03
2018-01-17,ETHUSD,1063,1116,755,1019.97,124711.1,115720600.48
2018-01-16,ETHUSD,1272.88,1281.38,870,1063,103407.08,111045580.63
2018-01-15,ETHUSD,1358.82,1386,1266.55,1272.88,35293.52,46796441.25
2018-01-14,ETHUSD,1398.99,1404.95,1221,1358.82,40151.7,53312720.14
2018-01-13,ETHUSD,1193,1193,1193,1193,0.0,0.0
2018-01-12,ETHUSD,1193,1193,1193,1193,0.0,0.0
2018-01-11,ETHUSD,1245.02,1328,1111,1193,26841.94,32396651.32
2018-01-10,ETHUSD,1284.99,1366.66,1202.74,1245.02,49176.04,63426361.31
2018-01-09,ETHUSD,1137.5,1289,1126,1284.99,45155.36,54504757.96
2018-01-08,ETHUSD,1098,1191,1003.67,1137.5,40562.06,45373692.07
2018-01-07,ETHUSD,998.7,1098,997.87,1098,21446.74,22546507.7
2018-01-06,ETHUSD,958,1005,950.4,998.7,18043.68,17757376.68
2018-01-05,ETHUSD,942.04,1009.84,900,958,34745.85,33844798.42
2018-01-04,ETHUSD,938,988.99,905.01,942.04,35267.12,33501483.43
2018-01-03,ETHUSD,864,947.92,851,938,31537.14,28052068.26
2018-01-02,ETHUSD,757.01,879.9,757.01,864,45471.73,38452106.58
2018-01-01,ETHUSD,745.98,772.98,725.1,757.01,17683.54,13335071.33
2017-12-31,ETHUSD,700,747.95,691.02,745.98,14708.57,10574275.92
2017-12-30,ETHUSD,738,738.62,675.06,700,20443.95,14358456.18
2017-12-29,ETHUSD,722.01,758.87,713.66,741.16,19234.04,14224755.61
2017-12-28,ETHUSD,741.26,742.99,683.11,722.01,24314.78,17222803.15
2017-12-27,ETHUSD,749.08,766.48,705,741.26,21211.21,15751527.31
2017-12-26,ETHUSD,720.82,759.46,714.15,749.08,15703.14,11681847.0
2017-12-25,ETHUSD,666.56,743.13,666,720.82,26450.66,18856234.09
2017-12-24,ETHUSD,696.35,705.06,602.1,666.56,23221.26,15054761.0
2017-12-23,ETHUSD,674.47,747.67,647.16,696.35,26385.32,18592444.52
2017-12-22,ETHUSD,767.75,776.87,512,674.47,82774.73,53359277.84
2017-12-21,ETHUSD,784.55,819.6,740,767.83,28997.08,22629517.44
2017-12-20,ETHUSD,808,813.99,720,784.55,37145.36,28711876.0
2017-12-19,ETHUSD,782.53,863,764,808,51694.73,41877155.42
2017-12-18,ETHUSD,708,794,680,782.53,38144.31,28138356.22
2017-12-17,ETHUSD,689,718.96,687.29,708,21684.47,15327182.17
2017-12-16,ETHUSD,675,710,668.21,689,26869.0,18564243.88
2017-12-15,ETHUSD,685,692.84,613.01,675,26896.69,17680293.31
2017-12-14,ETHUSD,680,738.97,653,685,36396.65,25340672.9
2017-12-13,ETHUSD,626.2,718.97,570.54,680,49667.1,32040189.17
2017-12-12,ETHUSD,500,630,471.46,626.2,66984.03,36365898.79
2017-12-11,ETHUSD,430.77,500,430.03,500,31330.68,14705269.53
2017-12-10,ETHUSD,461.98,462.22,428.45,430.77,22863.53,10143119.72
2017-12-09,ETHUSD,445.31,495,441.73,461.98,30578.42,14322211.98
2017-12-08,ETHUSD,409,454.98,402,445.31,29653.31,12820841.41
2017-12-07,ETHUSD,417.01,440.93,406.42,409,41001.39,17216668.45
2017-12-06,ETHUSD,456,463.43,413.01,417.01,36354.66,16031695.37
2017-12-05,ETHUSD,467,469.83,455.56,456,16926.4,7811774.83
2017-12-04,ETHUSD,463.09,472,455.56,467,16287.98,7534907.45
2017-12-03,ETHUSD,456.65,477.8,451,463.09,22471.75,10472715.74
2017-12-02,ETHUSD,462,469,450.26,456.65,15615.05,7196913.64
2017-12-01,ETHUSD,439.25,470,417.65,462,31132.46,13871648.92
2017-11-30,ETHUSD,424,458.76,402.61,439.25,61820.27,26452171.61
2017-11-29,ETHUSD,461.56,498.9,411,424,71672.21,33287065.51
2017-11-28,ETHUSD,469.4,469.9,455.56,461.56,18145.87,8397699.62
2017-11-27,ETHUSD,464.19,475,457,469.4,35070.36,16423062.26
2017-11-26,ETHUSD,460.5,465,445,464.19,24431.52,11108509.83
2017-11-25,ETHUSD,466.99,470,452.01,460.5,29887.52,13852918.59
2017-11-24,ETHUSD,408.75,469.98,395.08,466.99,52947.93,22907214.64
2017-11-23,ETHUSD,379.5,419.98,372.14,408.75,63757.44,25349753.01
2017-11-22,ETHUSD,361.01,379.9,359,379.5,18927.44,6991313.32
2017-11-21,ETHUSD,366.52,371.44,345.5,361.01,39129.11,14146735.16
2017-11-20,ETHUSD,351.11,369.99,350.01,366.52,23574.07,8513565.07
2017-11-19,ETHUSD,345.1,364.91,340.1,351.11,43554.2,15406059.58
2017-11-18,ETHUSD,331,349.5,325.77,345.1,25307.36,8515245.69
2017-11-17,ETHUSD,325.98,334.18,323.5,331,14422.51,4756087.46
2017-11-16,ETHUSD,329.31,333.79,315.59,325.98,33976.81,11075154.51
2017-11-15,ETHUSD,335,338.7,321.53,329.31,37304.88,12423088.55
2017-11-14,ETHUSD,314.83,337,314.64,335,60784.37,19916018.3
2017-11-13,ETHUSD,305.13,317,304.13,314.83,26952.91,8436475.99
2017-11-12,ETHUSD,313.65,317.96,295,305.13,65204.09,19903717.97
2017-11-11,ETHUSD,298,323,296.99,313.65,38534.8,11870668.78
2017-11-10,ETHUSD,319.76,324.99,292,298,42442.83,13074906.01
2017-11-09,ETHUSD,308.38,330,307.1,319.76,53407.39,17054903.66
2017-11-08,ETHUSD,292.07,320.59,291.06,308.38,32675.33,10018775.58
2017-11-07,ETHUSD,298.5,303.3,287.28,292.07,32660.42,9629094.55
2017-11-06,ETHUSD,294.62,304.21,291.3,298.5,14262.95,4255728.59
2017-11-05,ETHUSD,299.41,300.57,293.01,294.62,6788.63,2015784.11
2017-11-04,ETHUSD,304.17,305,294,299.41,12783.1,3826045.86
2017-11-03,ETHUSD,283.75,309,283.38,304.17,24465.09,7286064.29
2017-11-02,ETHUSD,290.1,293,277.7,283.75,35493.75,10152686.65
2017-11-01,ETHUSD,304.12,305.82,290,290.1,24390.31,7293813.44
2017-10-31,ETHUSD,306.2,309.4,304.12,304.12,12219.63,3750995.63
2017-10-30,ETHUSD,303.95,310,302.26,306.2,16338.5,5009070.22
2017-10-29,ETHUSD,295.14,310,293.05,303.95,20662.71,6280373.2
2017-10-28,ETHUSD,297.06,297.88,293.04,295.14,6295.39,1858891.1
2017-10-27,ETHUSD,295.52,299.78,293,297.06,10064.64,2986462.11
2017-10-26,ETHUSD,296.87,301.51,295,295.52,12170.5,3619169.15
2017-10-25,ETHUSD,298.4,303.11,290.8,296.87,19813.75,5877179.18
2017-10-24,ETHUSD,285.17,313.67,281,298.4,41941.3,12706289.83
2017-10-23,ETHUSD,292.17,293.59,276,285.17,33261.72,9421286.13
2017-10-22,ETHUSD,311.52,311.52,311.52,311.52,0.0,0.0
2017-10-21,ETHUSD,311.52,311.52,311.52,311.52,0.0,0.0
2017-10-20,ETHUSD,307.87,313.69,302.77,311.52,8833.04,2719181.86
2017-10-19,ETHUSD,314.36,317.83,304.41,307.87,20508.62,6350341.78
2017-10-18,ETHUSD,316.83,317.53,290.5,314.36,46082.47,14039206.59
2017-10-17,ETHUSD,333.42,334,311.41,316.83,31951.17,10300438.63
2017-10-16,ETHUSD,335.71,349.5,331,333.42,37836.54,12871068.56
2017-10-15,ETHUSD,337.99,342,321,335.71,27260.03,8998458.34
2017-10-14,ETHUSD,336.98,347.97,333.32,337.99,24217.94,8262580.5
2017-10-13,ETHUSD,302.12,346.88,298.28,336.98,85269.77,27797310.07
2017-10-12,ETHUSD,303,307.95,301.55,302.12,26409.65,8054618.59
2017-10-11,ETHUSD,298.02,305,297,303,13630.34,4104736.85
2017-10-10,ETHUSD,296.9,305,291.74,298.02,22925.18,6867933.58
2017-10-09,ETHUSD,308.59,309.3,287,296.9,40842.72,12162369.1
2017-10-08,ETHUSD,310.57,312.99,307.02,308.59,19529.24,6064325.26
2017-10-07,ETHUSD,308.7,314.44,304.31,310.57,33071.41,10225673.26
2017-10-06,ETHUSD,294.75,309,294,308.7,25028.35,7538348.16
2017-10-05,ETHUSD,292,298,287.64,294.75,22018.47,6457830.56
2017-10-04,ETHUSD,291.17,295.82,289.3,292,16094.56,4710544.78
2017-10-03,ETHUSD,296.66,300.25,287,291.17,31690.94,9270238.68
2017-10-02,ETHUSD,303.5,303.5,293.39,296.66,28809.59,8586901.74
2017-10-01,ETHUSD,302.2,305,294.23,303.5,25940.47,7782323.5
2017-09-30,ETHUSD,292.4,306.96,292,302.2,28207.5,8500845.78
2017-09-29,ETHUSD,302.7,303.93,278,292.4,65559.7,18981355.66
2017-09-28,ETHUSD,310.33,311,297.95,302.7,42804.17,13032996.67
2017-09-27,ETHUSD,287.9,313,287.15,310.33,61430.98,18427051.52
2017-09-26,ETHUSD,295,296,287,287.9,35127.51,10228598.94
2017-09-25,ETHUSD,282.95,297,282.42,295,49815.55,14536990.69
2017-09-24,ETHUSD,285.99,294.7,276.47,282.95,69752.73,19974133.72
2017-09-23,ETHUSD,262.92,286.96,258.26,285.99,67810.33,18772547.09
2017-09-22,ETHUSD,258.8,271.49,253.58,262.92,68051.37,17787764.11
2017-09-21,ETHUSD,282.36,287.75,250.11,258.8,83236.56,22222991.45
2017-09-20,ETHUSD,282.61,294.97,276.58,282.36,52826.95,15109841.94
2017-09-19,ETHUSD,297.98,300,278.12,282.61,106158.72,30394289.15
2017-09-18,ETHUSD,259.1,301.44,259,297.98,131352.26,37885417.02
2017-09-17,ETHUSD,254.81,266,240,259.1,60903.65,15476055.77
2017-09-16,ETHUSD,259.42,274.9,247,254.81,106212.14,27662073.55
2017-09-15,ETHUSD,223.85,267.39,201.28,259.42,275669.31,65474879.04
2017-09-14,ETHUSD,276.21,281,218.31,223.85,215214.15,52467876.7
2017-09-13,ETHUSD,294,294.9,257,276.21,160755.28,44067970.78
2017-09-12,ETHUSD,297.64,317.98,287.98,294,76744.16,23197194.1
2017-09-11,ETHUSD,301.54,311.89,290,297.64,60055.03,17884923.99
2017-09-10,ETHUSD,304.74,311.2,285.52,301.54,65428.03,19452285.1
2017-09-09,ETHUSD,310.27,312,293.5,304.74,45482.73,13822634.14
2017-09-08,ETHUSD,337.96,337.96,295.22,310.27,93254.47,29321013.61
2017-09-07,ETHUSD,341.84,342.51,325,337.96,53978.89,18049024.03
2017-09-06,ETHUSD,322.98,348.04,322.41,341.84,79000.94,26627487.55
2017-09-05,ETHUSD,307.96,329.99,284.07,322.98,100757.54,31014829.83
2017-09-04,ETHUSD,355,355,281.3,307.96,188048.07,58215737.05
2017-09-03,ETHUSD,354.89,372,338,355,70503.49,24911619.5
2017-09-02,ETHUSD,390.01,391,326.16,354.89,124432.76,44360356.26
2017-09-01,ETHUSD,388,395,387,390.01,48104.42,18857352.64
2017-08-31,ETHUSD,383.5,390,380.28,388,38187.15,14740168.13
2017-08-30,ETHUSD,371.99,389.5,363.99,383.5,60008.77,22756777.17
2017-08-29,ETHUSD,347.54,374.75,346.3,371.99,77126.2,27930135.47
2017-08-28,ETHUSD,347.6,349.87,334.94,347.54,55868.04,19159042.6
2017-08-27,ETHUSD,332.65,347.85,331.86,347.6,37819.33,12791584.5
2017-08-26,ETHUSD,331.21,335.5,326.3,332.65,31119.83,10271602.49
2017-08-25,ETHUSD,326.65,339.66,325.02,331.21,42018.62,13989657.92
2017-08-24,ETHUSD,317.31,328,316,326.65,30186.2,9762822.97
2017-08-23,ETHUSD,314.52,328,314.18,317.31,41796.91,13411687.95
2017-08-22,ETHUSD,322,331,295.12,314.52,79317.08,24698987.27
2017-08-21,ETHUSD,299.45,345.99,296.1,322,111440.27,36116444.41
2017-08-20,ETHUSD,294.63,299.59,290,299.45,22834.94,6723922.73
2017-08-19,ETHUSD,293,300.93,285.75,294.63,38630.23,11292372.71
2017-08-18,ETHUSD,300.79,306.5,287.64,293,54047.66,16098346.12
2017-08-17,ETHUSD,302.26,311.69,297,300.79,45831.49,13979162.91
2017-08-16,ETHUSD,286.65,304.39,280.9,302.26,47631.84,14118162.31
2017-08-15,ETHUSD,302.7,302.7,271,286.65,69627.73,19903014.88
2017-08-14,ETHUSD,298,306.42,294,302.7,46662.66,14040885.56
2017-08-13,ETHUSD,309.5,311,288.3,298,76474.95,22764881.44
2017-08-12,ETHUSD,310,320,303.7,309.5,67084.93,21074947.64
2017-08-11,ETHUSD,300.2,314.1,296.1,310,63484.36,19264408.11
2017-08-10,ETHUSD,297.78,312.97,291,300.2,69653.3,21152879.3
2017-08-09,ETHUSD,296.98,316.93,280.21,297.78,164461.68,49015316.97
2017-08-08,ETHUSD,269.8,298.33,266.43,296.98,104580.69,29672726.11
2017-08-07,ETHUSD,265.67,274.5,258.35,269.8,78721.56,20998542.16
2017-08-06,ETHUSD,253.5,274,253,265.67,97028.7,25527163.99
2017-08-05,ETHUSD,222.5,259.16,221,253.5,130343.29,31380595.51
2017-08-04,ETHUSD,225.4,228.6,220.5,222.5,52894.53,11851573.51
2017-08-03,ETHUSD,218.49,228,217.56,225.4,64845.04,14486438.29
2017-08-02,ETHUSD,226.25,229.36,215.5,218.49,81174.44,17858373.69
2017-08-01,ETHUSD,201.78,237.66,201.69,226.25,180684.04,39818630.89
2017-07-31,ETHUSD,198.45,203,190.19,201.78,65345.8,12845011.25
2017-07-30,ETHUSD,207.14,211,195.8,198.45,80371.06,16177170.35
2017-07-29,ETHUSD,191.55,210.28,177.8,207.14,164962.43,31373095.7
2017-07-28,ETHUSD,203.1,204.39,188.46,191.55,91931.22,17990922.09
2017-07-27,ETHUSD,202.21,205.6,198.64,203.1,67893.2,13720813.63
2017-07-26,ETHUSD,204,209,193.21,202.21,120771.32,24145462.05
2017-07-25,ETHUSD,225.8,226.38,191.71,204,170948.23,35196403.66
2017-07-24,ETHUSD,229.85,231.9,224.02,225.8,33964.97,7714034.53
2017-07-23,ETHUSD,230.13,235,220.12,229.85,56957.24,12979086.0
2017-07-22,ETHUSD,216,237,214.31,230.13,50982.84,11536774.91
2017-07-21,ETHUSD,227.49,239,209.85,216,119546.88,26712981.47
2017-07-20,ETHUSD,193.5,237,193,227.49,264730.51,58166736.32
2017-07-19,ETHUSD,228,246,185.3,193.5,310524.61,66209794.54
2017-07-18,ETHUSD,188.72,271.4,178,228,377173.68,80267255.58
2017-07-17,ETHUSD,155.2,190,154,188.72,270336.8,46523609.74
2017-07-16,ETHUSD,168.6,171.82,134.78,155.2,340756.71,51782342.79
2017-07-15,ETHUSD,197,199,168.6,168.6,136601.77,24831624.7
2017-07-14,ETHUSD,204.8,206.79,183.11,197,120489.3,23248432.64
2017-07-13,ETHUSD,223,227.1,192.13,204.8,116976.37,24290238.0
2017-07-12,ETHUSD,190.99,229,180.5,223,175644.42,36343841.99
2017-07-11,ETHUSD,210,215.99,173.02,190.99,271070.53,52450583.76
2017-07-10,ETHUSD,236.4,240.3,186,210,171401.37,36833152.14
2017-07-09,ETHUSD,245,250.77,235,236.4,34995.47,8501450.86
2017-07-08,ETHUSD,240.5,249,230,245,94114.01,22520805.96
2017-07-07,ETHUSD,266.49,267,236.5,240.5,89999.49,22377266.63
2017-07-06,ETHUSD,266.3,276,261,266.49,36947.23,9858358.98
2017-07-05,ETHUSD,268.4,277.45,253.81,266.3,72121.78,19003329.66
2017-07-04,ETHUSD,276.1,284.43,262.12,268.4,47278.59,12986694.23
2017-07-03,ETHUSD,284,286.51,271,276.1,55459.2,15429458.38
2017-07-02,ETHUSD,256,294.75,250,284,103395.54,28120289.53
2017-07-01,ETHUSD,280,281.83,250.56,256,109886.07,29086079.27
2017-06-30,ETHUSD,293,305,267.5,280,91097.72,26175265.73
2017-06-29,ETHUSD,316.2,323.9,285,293,101718.59,30802239.84
2017-06-28,ETHUSD,283.66,324.5,260,316.2,167137.57,48790859.78
2017-06-27,ETHUSD,254.49,284,208.75,283.66,174778.25,42459823.91
2017-06-26,ETHUSD,277,287,203,254.49,233443.01,56562067.2
2017-06-25,ETHUSD,302.15,308.23,250.02,277,111542.6,31008098.78
2017-06-24,ETHUSD,325.5,329.79,296,302.15,38567.49,12042703.0
2017-06-23,ETHUSD,321.6,330.13,316.44,325.5,32306.69,10544897.48
2017-06-22,ETHUSD,324.48,330,307.42,321.6,54126.39,17387776.64
2017-06-21,ETHUSD,348.5,353.12,288,324.48,102585.51,32417511.01
2017-06-20,ETHUSD,356.48,365.99,307,348.5,72681.25,25319516.13
2017-06-19,ETHUSD,349.5,362.5,345.97,356.48,38377.4,13630626.68
2017-06-18,ETHUSD,368.95,381.11,339,349.5,59387.19,21425474.04
2017-06-17,ETHUSD,354.17,369.9,341.96,368.95,43379.02,15497593.79
2017-06-16,ETHUSD,345.99,361.32,315.1,354.17,84423.61,29239732.89
2017-06-15,ETHUSD,347.24,351.63,265,345.99,207596.75,64619130.87
2017-06-14,ETHUSD,386.13,393,322,347.24,108991.46,39417596.26
2017-06-13,ETHUSD,385,398,357,386.13,65937.81,25152293.05
2017-06-12,ETHUSD,333.1,404.99,305,385,137595.72,49584159.19
2017-06-11,ETHUSD,326,347.44,304.89,333.1,56142.37,18481202.49
2017-06-10,ETHUSD,279.85,340.44,279,326,98521.73,29832577.03
2017-06-09,ETHUSD,260.24,279.93,259.75,279.85,49892.09,13416844.31
2017-06-08,ETHUSD,256.19,262,250,260.24,39399.15,10097710.57
2017-06-07,ETHUSD,263.6,265,244,256.19,47197.64,12106925.2
2017-06-06,ETHUSD,247.6,268.7,244.6,263.6,92546.52,23758313.4
2017-06-05,ETHUSD,245.35,249.7,241,247.6,42993.33,10575852.65
2017-06-04,ETHUSD,224.23,249.99,223,245.35,86921.12,20879966.82
2017-06-03,ETHUSD,221.54,226,219.01,224.23,28314.97,6312801.19
2017-06-02,ETHUSD,219,227.99,215.5,221.54,50090.05,11139883.1
2017-06-01,ETHUSD,228.5,234.58,208.02,219,116586.27,25969168.95
2017-05-31,ETHUSD,226.11,235,206.41,228.5,130582.67,29456065.29
2017-05-30,ETHUSD,193.3,230.08,186,226.11,143220.14,29922226.47
2017-05-29,ETHUSD,168.29,197.89,160,193.3,69975.29,12704548.96
2017-05-28,ETHUSD,151.61,180,151,168.29,78589.29,13044549.91
2017-05-27,ETHUSD,158.5,166,110,151.61,194677.01,27331855.6
2017-05-26,ETHUSD,168,194.25,142.23,158.5,115982.73,19688987.28
2017-05-25,ETHUSD,185.24,207.55,160.09,168,135492.03,25251375.81
2017-05-24,ETHUSD,166.95,197.67,166,185.24,109205.94,20132370.65
2017-05-23,ETHUSD,155.6,172.8,150.1,166.95,80020.99,12797131.63
2017-05-22,ETHUSD,145.25,175.71,133,155.6,188984.35,29748464.26
2017-05-21,ETHUSD,122.21,145.87,121.14,145.25,91744.36,12364182.74
2017-05-20,ETHUSD,123,128.62,119.56,122.21,72615.77,9024199.18
2017-05-19,ETHUSD,96.09,129.22,96,123,159207.8,17768130.34
2017-05-18,ETHUSD,87.7,96.49,87.68,96.09,76848.58,7193572.29
2017-05-17,ETHUSD,88.03,89.35,83.23,87.7,48409.66,4218458.99
2017-05-16,ETHUSD,90.87,92.78,87.4,88.03,43417.29,3883101.93
2017-05-15,ETHUSD,88.34,94.31,87.99,90.87,50675.31,4627269.63
2017-05-14,ETHUSD,88.1,90,85,88.34,28753.29,2529092.56
2017-05-13,ETHUSD,84.88,88.88,81.75,88.1,34937.9,2991901.37
2017-05-12,ETHUSD,88.08,90.25,84,84.88,51085.68,4471767.23
2017-05-11,ETHUSD,88.41,90.25,86.5,88.08,33272.22,2945168.24
2017-05-10,ETHUSD,86.98,91.8,85.5,88.41,40363.56,3568563.11
2017-05-09,ETHUSD,87.08,88.5,73.15,86.98,98825.48,8131585.85
2017-05-08,ETHUSD,87.4,91.8,70,87.08,107611.67,9392883.38
2017-05-07,ETHUSD,92.81,94.86,26,87.4,160941.39,10666347.71
2017-05-06,ETHUSD,89.9,93.79,89.01,92.81,37145.44,3400467.21
2017-05-05,ETHUSD,94.4,97,85,89.9,122431.16,11320923.52
2017-05-04,ETHUSD,80.4,94.98,79.5,94.4,123748.42,10804301.54
2017-05-03,ETHUSD,76.54,81.3,75.24,80.4,61625.61,4818980.74
2017-05-02,ETHUSD,74.4,78,73.09,76.54,50956.5,3880580.11
2017-05-01,ETHUSD,78.37,81.3,70,74.4,126222.71,9702558.21
2017-04-30,ETHUSD,68.78,78.68,68.34,78.37,53592.5,3971667.27
2017-04-29,ETHUSD,71.5,72.44,66.31,68.78,51107.07,3573562.72
2017-04-28,ETHUSD,63,72.25,61.12,71.5,107921.49,7161065.69
2017-04-27,ETHUSD,53.24,63.06,52.01,63,97947.62,5703426.79
2017-04-26,ETHUSD,49.9,54.2,49.8,53.24,63406.51,3317303.48
2017-04-25,ETHUSD,49.56,50.49,49.55,49.9,23520.96,1176608.55
2017-04-24,ETHUSD,48.5,50.34,48.4,49.56,29408.79,1462163.31
2017-04-23,ETHUSD,48.2,48.74,47.6,48.5,14106.39,680656.59
2017-04-22,ETHUSD,48.2,48.75,47.5,48.2,10995.34,530833.54
2017-04-21,ETHUSD,49.31,49.45,48,48.2,21812.29,1064977.96
2017-04-20,ETHUSD,48,49.55,47.26,49.31,27363.74,1324746.57
2017-04-19,ETHUSD,49.91,50.45,45.28,48,28464.52,1389335.58
2017-04-18,ETHUSD,47.8,50.73,47.61,49.91,36103.05,1779206.86
2017-04-17,ETHUSD,48.56,48.98,47.5,47.8,18665.01,898653.39
2017-04-16,ETHUSD,49.33,49.33,47.5,48.56,5799.59,280495.5
2017-04-15,ETHUSD,47.33,49.6,47.05,49.33,11848.52,573943.31
2017-04-14,ETHUSD,50.09,50.09,46.56,47.33,33513.98,1600821.17
2017-04-13,ETHUSD,46.5,50.96,46.2,50.09,57721.03,2827821.41
2017-04-12,ETHUSD,43.95,47.95,42.72,46.5,41231.55,1869667.25
2017-04-11,ETHUSD,43.7,44.6,43.52,43.95,11969.41,526755.42
2017-04-10,ETHUSD,43.94,44.8,42.1,43.7,22565.12,978825.7
2017-04-09,ETHUSD,44.33,45,43.21,43.94,19699.58,862402.32
2017-04-08,ETHUSD,42.24,45.8,42.07,44.33,22749.65,1013584.2
2017-04-07,ETHUSD,43.41,44.81,41.75,42.24,16291.61,697898.51
2017-04-06,ETHUSD,45.28,45.95,41.01,43.41,43109.99,1881249.06
2017-04-05,ETHUSD,44.75,47.19,44.03,45.28,42079.01,1931128.8
2017-04-04,ETHUSD,44.12,45.79,41.19,44.75,63498.96,2764178.95
2017-04-03,ETHUSD,48.5,48.5,42.61,44.12,85802.79,3890714.32
2017-04-02,ETHUSD,50.64,51.27,47.38,48.5,45437.45,2233682.79
2017-04-01,ETHUSD,49.7,51.8,48.57,50.64,27022.12,1366040.77
2017-03-31,ETHUSD,51.9,51.9,46.6,49.7,73551.46,3630152.61
2017-03-30,ETHUSD,53.01,54.98,51.1,51.9,41008.53,2151602.17
2017-03-29,ETHUSD,50.24,53.98,50,53.01,83582.41,4362687.61
2017-03-28,ETHUSD,48.72,50.5,48.11,50.24,54043.21,2674637.77
2017-03-27,ETHUSD,50,51.2,48.05,48.72,43229.47,2146660.14
2017-03-26,ETHUSD,50,50.94,47.9,50,38612.37,1898022.65
2017-03-25,ETHUSD,51.99,52.57,46.7,50,80939.55,4039973.13
2017-03-24,ETHUSD,42.7,52.9,42.52,51.99,134749.13,6350401.75
2017-03-23,ETHUSD,41.25,44,40,42.7,50994.35,2143496.67
2017-03-22,ETHUSD,42.48,42.7,37.6,41.25,51561.53,2066423.94
2017-03-21,ETHUSD,41.89,43.2,41.02,42.48,46210.51,1950031.42
2017-03-20,ETHUSD,42.36,44.74,40.21,41.89,69401.56,2960526.47
2017-03-19,ETHUSD,33.2,44.97,32.51,42.36,134592.76,5269231.54
2017-03-18,ETHUSD,42.53,44,30.3,33.2,177783.42,6456788.79
2017-03-17,ETHUSD,44.89,51.9,33.1,42.53,269368.37,11724314.99
2017-03-16,ETHUSD,34.75,45,33.18,44.89,329476.69,13046184.91
2017-03-15,ETHUSD,28.37,34.88,28,34.75,170932.38,5365547.07
2017-03-14,ETHUSD,28.2,29.83,26.4,28.37,97315.21,2742344.32
2017-03-13,ETHUSD,23.3,30.68,23.16,28.2,290618.58,7832642.11
2017-03-12,ETHUSD,21.29,23.4,21,23.3,122099.18,2711085.07
2017-03-11,ETHUSD,19.25,21.4,18.65,21.29,116906.88,2354298.55
2017-03-10,ETHUSD,17.6,19.76,15.9,19.25,172423.57,3128979.95
2017-03-09,ETHUSD,16.4,17.99,15.56,17.6,108778.4,1840072.35
2017-03-08,ETHUSD,18.82,18.82,16.4,16.4,80599.01,1419909.69
2017-03-07,ETHUSD,19.5,19.79,18.35,18.82,68874.44,1303907.62
2017-03-06,ETHUSD,19.03,20,18.8,19.5,47203.77,921362.15
2017-03-05,ETHUSD,18.59,19.47,17.9,19.03,41409.43,771868.61
2017-03-04,ETHUSD,19.11,19.9,18.35,18.59,45644.34,873746.9
2017-03-03,ETHUSD,18.99,20.49,16.75,19.11,182864.23,3554859.08
